video_id,published_at,text,start,duration
2NSj63zM968,2024-10-17T22:00:00Z,Eh vamos lá vamos,1365.0,4.08
2NSj63zM968,2024-10-17T22:00:00Z,lá vamos lá vamos ligar para esse aqui,1370.679,4.161
2NSj63zM968,2024-10-17T22:00:00Z,que tem um DDD,1373.24,6.439
2NSj63zM968,2024-10-17T22:00:00Z,assim qual que é 93 da onde que é 93,1374.84,8.839
2NSj63zM968,2024-10-17T22:00:00Z,a E aí Jonas,1379.679,4.0
2NSj63zM968,2024-10-17T22:00:00Z,Beleza,1384.36,3.16
2NSj63zM968,2024-10-17T22:00:00Z,beleza,1386.0,3.559
2NSj63zM968,2024-10-17T22:00:00Z,tranquilo joia mano aqui é o Renato,1387.52,3.48
2NSj63zM968,2024-10-17T22:00:00Z,Batista cara você tá ao vivo aqui no,1389.559,2.641
2NSj63zM968,2024-10-17T22:00:00Z,análise,1391.0,5.679
2NSj63zM968,2024-10-17T22:00:00Z,renais mentira tá ao vivo,1392.2,4.479
2NSj63zM968,2024-10-17T22:00:00Z,[ __ ] legal E aí mano Você já entrou na,1397.52,6.279
2NSj63zM968,2024-10-17T22:00:00Z,academia mbl isso já entrei já inclusive,1400.12,5.76
2NSj63zM968,2024-10-17T22:00:00Z,já tô assistindo a aula do,1403.799,5.441
2NSj63zM968,2024-10-17T22:00:00Z,Kim louco Ô louco,1405.88,5.24
2NSj63zM968,2024-10-17T22:00:00Z,já entrou já tá assistindo a aula o cara,1409.24,5.2
2NSj63zM968,2024-10-17T22:00:00Z,rápido velho aí eu até fiz uma pergunta,1411.12,5.08
2NSj63zM968,2024-10-17T22:00:00Z,para você porque eu não vou conseguir,1414.44,5.56
2NSj63zM968,2024-10-17T22:00:00Z,para pro Congresso pro Congresso isso,1416.2,6.92
2NSj63zM968,2024-10-17T22:00:00Z,para doar Ah então você quer doar o seu,1420.0,6.64
2NSj63zM968,2024-10-17T22:00:00Z,ingresso pro Congresso é isso isso como,1423.12,5.4
2NSj63zM968,2024-10-17T22:00:00Z,é que ele pode fazer aí nesse caso hein,1426.64,5.8
2NSj63zM968,2024-10-17T22:00:00Z,hein rapaziadinha da produção se alguém,1428.52,8.12
2NSj63zM968,2024-10-17T22:00:00Z,souber hã para onde o,1432.44,6.839
2NSj63zM968,2024-10-17T22:00:00Z,e-mail ó eu vou pedir para você mandar,1436.64,5.0
2NSj63zM968,2024-10-17T22:00:00Z,um e-mail paraa academia,1439.279,3.921
2NSj63zM968,2024-10-17T22:00:00Z,@mbl,1441.64,4.8
2NSj63zM968,2024-10-17T22:00:00Z,org.br falando pô não vou poder ir para,1443.2,4.8
2NSj63zM968,2024-10-17T22:00:00Z,pro pessoal a gente sortear o seu,1446.44,6.16
2NSj63zM968,2024-10-17T22:00:00Z,ingresso beleza Tá ok poi Obrigado cara,1448.0,8.96
2NSj63zM968,2024-10-17T22:00:00Z,valeu seja bem-vindo ao time aí tamo,1452.6,4.36
2NSj63zM968,2024-10-17T22:00:00Z,junto Pô nem perguntei da onde que o,1457.279,5.88
2NSj63zM968,2024-10-17T22:00:00Z,cara era né é oeste do Pará oeste do,1459.96,8.64
2NSj63zM968,2024-10-17T22:00:00Z,Pará Caramba mano caramba velho Caramba,1463.159,8.88
2NSj63zM968,2024-10-17T22:00:00Z,deixa eu ver aqui quem mais,1468.6,3.439
2NSj63zM968,2024-10-17T22:00:00Z,Eh vamos lá vamos lá cara tem um monte,1474.679,6.161
2NSj63zM968,2024-10-17T22:00:00Z,de gente com um monte de pergunta,1477.64,3.2
2NSj63zM968,2024-10-17T22:00:00Z,aqui aí para a gente já resolve já na,1482.039,10.201
2NSj63zM968,2024-10-17T22:00:00Z,ligação alô E aí Roberto eu Beleza,1485.72,9.76
2NSj63zM968,2024-10-17T22:00:00Z,mano beleza tudo bem Tudo joia mano diz,1492.24,5.12
2NSj63zM968,2024-10-17T22:00:00Z,aí mano você me mandou umas mensagens já,1495.48,4.28
2NSj63zM968,2024-10-17T22:00:00Z,entrou na academia,1497.36,4.96
2NSj63zM968,2024-10-17T22:00:00Z,claro já fechei cara tava vendo a Live,1499.76,4.279
2NSj63zM968,2024-10-17T22:00:00Z,só que tava dando atraso daí agora eu,1502.32,4.359
2NSj63zM968,2024-10-17T22:00:00Z,pausei mano que [ __ ] não imaginei que,1504.039,7.081
2NSj63zM968,2024-10-17T22:00:00Z,você ligar é nós [ __ ] Fala aí o que que,1506.679,6.681
2NSj63zM968,2024-10-17T22:00:00Z,você tinha me,1511.12,4.72
2NSj63zM968,2024-10-17T22:00:00Z,perguntado tem a questão da comunidade,1513.36,5.0
2NSj63zM968,2024-10-17T22:00:00Z,que eu tava pensando em criar uma,1515.84,4.48
2NSj63zM968,2024-10-17T22:00:00Z,comunidade para separar as pessoas por,1518.36,4.72
2NSj63zM968,2024-10-17T22:00:00Z,estado para ficar mais dinâmico dinâmico,1520.32,4.8
2NSj63zM968,2024-10-17T22:00:00Z,fica mais fácil as pessoas conversarem,1523.08,4.079
2NSj63zM968,2024-10-17T22:00:00Z,entre si até para colocar em prática,1525.12,4.919
2NSj63zM968,2024-10-17T22:00:00Z,aquela ideia do Renan de futuramente e,1527.159,4.841
2NSj63zM968,2024-10-17T22:00:00Z,fazer manutenção em praça o espaço,1530.039,3.961
2NSj63zM968,2024-10-17T22:00:00Z,público eu acho que seria legal uma,1532.0,3.84
2NSj63zM968,2024-10-17T22:00:00Z,comunidade separar as pessoas não isso é,1534.0,3.48
2NSj63zM968,2024-10-17T22:00:00Z,legal isso é legal isso vai ter na,1535.84,5.04
2NSj63zM968,2024-10-17T22:00:00Z,academia tá [ __ ] da hora e essas ideias,1537.48,4.76
2NSj63zM968,2024-10-17T22:00:00Z,que você for tendo você vai poder,1540.88,3.56
2NSj63zM968,2024-10-17T22:00:00Z,trocando ideia com a galera que vai,1542.24,3.919
2NSj63zM968,2024-10-17T22:00:00Z,estar fazendo a mentoria na academia,1544.44,5.16
2NSj63zM968,2024-10-17T22:00:00Z,Entendeu pô que da hora e a outra é que,1546.159,5.361
2NSj63zM968,2024-10-17T22:00:00Z,tipo assim eu já tinha comprado o,1549.6,5.64
2NSj63zM968,2024-10-17T22:00:00Z,ingresso pro congresso e eh como eu,1551.52,5.32
2NSj63zM968,2024-10-17T22:00:00Z,entrei agora na academia eu sou membro,1555.24,4.52
2NSj63zM968,2024-10-17T22:00:00Z,também do Clube é Teoricamente pelo que,1556.84,4.4
2NSj63zM968,2024-10-17T22:00:00Z,você falou eu teria um ingresso a mais,1559.76,3.44
2NSj63zM968,2024-10-17T22:00:00Z,daí eu queria tipo doar se realmente,1561.24,4.64
2NSj63zM968,2024-10-17T22:00:00Z,fosse isso não entendi direito isso,1563.2,4.52
2NSj63zM968,2024-10-17T22:00:00Z,mesmo isso mesmo Ah então tipo eu queria,1565.88,2.799
2NSj63zM968,2024-10-17T22:00:00Z,doar esse,1567.72,3.76
2NSj63zM968,2024-10-17T22:00:00Z,ingresso até doar em live e tals pode do,1568.679,4.6
2NSj63zM968,2024-10-17T22:00:00Z,Legal vamos fazer isso vamos fazer isso,1571.48,3.84
2NSj63zM968,2024-10-17T22:00:00Z,Roberto Eu só vou pedir para você cara,1573.279,3.52
2NSj63zM968,2024-10-17T22:00:00Z,pedir um favor para você mandar no,1575.32,6.12
2NSj63zM968,2024-10-17T22:00:00Z,e-mail academia @mbl org.br falando isso,1576.799,6.961
2NSj63zM968,2024-10-17T22:00:00Z,daí igual pra gente separar aqui o teu,1581.44,5.32
2NSj63zM968,2024-10-17T22:00:00Z,ingresso para sortear igual do outro,1583.76,7.0
2NSj63zM968,2024-10-17T22:00:00Z,rapaz tranqu exato beleza mano e eu,1586.76,6.96
2NSj63zM968,2024-10-17T22:00:00Z,beleza e eu vou ser eu sou futuro eu vou,1590.76,4.639
2NSj63zM968,2024-10-17T22:00:00Z,ser um futuro policial aqui do Estado de,1593.72,3.72
2NSj63zM968,2024-10-17T22:00:00Z,São Paulo então se tiver uma vaga para,1595.399,5.0
2NSj63zM968,2024-10-17T22:00:00Z,mim na mbl est aí É eu vi que você tem,1597.44,6.28
2NSj63zM968,2024-10-17T22:00:00Z,uma foto aí de Mano de exército aí de de,1600.399,5.361
2NSj63zM968,2024-10-17T22:00:00Z,aquela Não essa foto da época que eu era,1603.72,3.52
2NSj63zM968,2024-10-17T22:00:00Z,da Marinha eu fui,1605.76,5.24
2NSj63zM968,2024-10-17T22:00:00Z,noir anal [ __ ] animal animal Sim sim eu,1607.24,6.039
2NSj63zM968,2024-10-17T22:00:00Z,cheguei a ser Segundo Sargento de lá,1611.0,4.799
2NSj63zM968,2024-10-17T22:00:00Z,[ __ ] da hora demais cara muito louco da,1613.279,4.961
2NSj63zM968,2024-10-17T22:00:00Z,hora e agora e agora eu vou entrar eu tô,1615.799,4.041
2NSj63zM968,2024-10-17T22:00:00Z,fazendo concurso público já tô numas,1618.24,4.2
2NSj63zM968,2024-10-17T22:00:00Z,etapas bem adiantadas daí se tudo der,1619.84,4.079
2NSj63zM968,2024-10-17T22:00:00Z,certo eu vou entrar agora paraa PM do,1622.44,3.92
2NSj63zM968,2024-10-17T22:00:00Z,estado de São Paulo vai entrar pra PM,1623.919,4.76
2NSj63zM968,2024-10-17T22:00:00Z,exato você entra como o qu na na na,1626.36,5.28
2NSj63zM968,2024-10-17T22:00:00Z,polícia pô eu tô eu fiz os dois,1628.679,5.12
2NSj63zM968,2024-10-17T22:00:00Z,concursos eu consegui ingressar com a,1631.64,4.32
2NSj63zM968,2024-10-17T22:00:00Z,nas duas provas tanto a de oficial,1633.799,4.841
2NSj63zM968,2024-10-17T22:00:00Z,quanto a de soldado eu tô adiantado na,1635.96,6.719
2NSj63zM968,2024-10-17T22:00:00Z,nas nas duas nos dois nos dois concursos,1638.64,6.84
2NSj63zM968,2024-10-17T22:00:00Z,né nas fases por assim dizer da hora,1642.679,4.6
2NSj63zM968,2024-10-17T22:00:00Z,então o que eu tô mais adiantado agora é,1645.48,3.6
2NSj63zM968,2024-10-17T22:00:00Z,o de soldado mas Eu tô indo com os dois,1647.279,3.321
2NSj63zM968,2024-10-17T22:00:00Z,eu tô Caminhando com os dois então tipo,1649.08,2.959
2NSj63zM968,2024-10-17T22:00:00Z,assim se eu reprovar em um Pelo menos eu,1650.6,4.439
2NSj63zM968,2024-10-17T22:00:00Z,tenho o outro da hora mano Que bom velho,1652.039,6.12
2NSj63zM968,2024-10-17T22:00:00Z,Tomara que dê certo aí nos dois exato E,1655.039,5.0
2NSj63zM968,2024-10-17T22:00:00Z,tomara que dê certo agora a academia,1658.159,3.681
2NSj63zM968,2024-10-17T22:00:00Z,para todos nós tanto para vocês quanto,1660.039,3.0
2NSj63zM968,2024-10-17T22:00:00Z,para mim e para as pessoas que estão,1661.84,4.079
2NSj63zM968,2024-10-17T22:00:00Z,entrando vai dar se Deus quiser exato,1663.039,5.24
2NSj63zM968,2024-10-17T22:00:00Z,irmão abraço muito obrigado pela,1665.919,4.64
2NSj63zM968,2024-10-17T22:00:00Z,oportunidade irmão obrigado por fazer,1668.279,4.361
2NSj63zM968,2024-10-17T22:00:00Z,parte do nosso time aqui tamo junto Eu,1670.559,5.201
2NSj63zM968,2024-10-17T22:00:00Z,que agradeço irmão valeu valeu pessoal,1672.64,4.919
2NSj63zM968,2024-10-17T22:00:00Z,muito legal né cara pessoal muito gente,1675.76,3.08
2NSj63zM968,2024-10-17T22:00:00Z,boa,1677.559,3.48
2NSj63zM968,2024-10-17T22:00:00Z,vamos ver quem mais mano meu Deus cara,1678.84,5.439
2NSj63zM968,2024-10-17T22:00:00Z,tem um monte de mensagem aqui no meu ai,1681.039,6.201
2NSj63zM968,2024-10-17T22:00:00Z,meu deus do céu PR,1684.279,5.0
2NSj63zM968,2024-10-17T22:00:00Z,parcela a galera tá pedindo PR você,1687.24,3.76
2NSj63zM968,2024-10-17T22:00:00Z,ligar para ele já hã a galera fica,1689.279,3.921
2NSj63zM968,2024-10-17T22:00:00Z,pedindo liga para mim Liga para mim,1691.0,5.159
2NSj63zM968,2024-10-17T22:00:00Z,exato porque é o seguinte tem dois tem,1693.2,4.8
2NSj63zM968,2024-10-17T22:00:00Z,alguns grupos né das pessoas que se,1696.159,4.841
2NSj63zM968,2024-10-17T22:00:00Z,inscreveram antes para tipo ah quero,1698.0,6.72
2NSj63zM968,2024-10-17T22:00:00Z,fazer parte da academia quando lançar aí,1701.0,8.08
2NSj63zM968,2024-10-17T22:00:00Z,meu tem muita gente nesses grupos vamos,1704.72,6.64
2NSj63zM968,2024-10-17T22:00:00Z,lá,1709.08,6.4
2NSj63zM968,2024-10-17T22:00:00Z,e vamos lá vamos vou,1711.36,4.12
2NSj63zM968,2024-10-17T22:00:00Z,ligar ligar pro,1715.64,8.519
2NSj63zM968,2024-10-17T22:00:00Z,Y E aí beleza beleza mano certo tudo,1718.64,7.519
2NSj63zM968,2024-10-17T22:00:00Z,certo mano Você já entrou na academia,1724.159,3.441
2NSj63zM968,2024-10-17T22:00:00Z,pera aí primeiro da onde que você é esse,1726.159,6.041
2NSj63zM968,2024-10-17T22:00:00Z,DDD aí sou de Floripa Floripa Floripa,1727.6,8.439
2NSj63zM968,2024-10-17T22:00:00Z,manezinho é E aí irmão Já entrou na,1732.2,7.479
2NSj63zM968,2024-10-17T22:00:00Z,academia ainda tava esperando a tua,1736.039,6.12
2NSj63zM968,2024-10-17T22:00:00Z,resposta ali vamos lá Pergunta aí que,1739.679,5.0
2NSj63zM968,2024-10-17T22:00:00Z,que você quer saber sou que eu sou,1742.159,4.321
2NSj63zM968,2024-10-17T22:00:00Z,assinante do clube e tudo mais eu não,1744.679,4.161
2NSj63zM968,2024-10-17T22:00:00Z,vou conseguir ir no Congresso aham por,1746.48,4.919
2NSj63zM968,2024-10-17T22:00:00Z,questão de agenda eu queria saber se tem,1748.84,5.0
2NSj63zM968,2024-10-17T22:00:00Z,mais descontinho pra gente aí tem te,1751.399,6.12
2NSj63zM968,2024-10-17T22:00:00Z,mandei aí tá bom para você isso,1753.84,3.679
2NSj63zM968,2024-10-17T22:00:00Z,daí [ __ ] tá perfeito Então você vai,1760.399,7.961
2NSj63zM968,2024-10-17T22:00:00Z,entrar na academia então agora boa tô,1764.76,6.44
2NSj63zM968,2024-10-17T22:00:00Z,fazendo aqui Valeu mano te vejo no,1768.36,4.64
2NSj63zM968,2024-10-17T22:00:00Z,Congresso hein mano Ah você não vai,1771.2,5.959
2NSj63zM968,2024-10-17T22:00:00Z,poder vir né não pena que pena mas,1773.0,6.24
2NSj63zM968,2024-10-17T22:00:00Z,beleza te vejo na,1777.159,5.481
2NSj63zM968,2024-10-17T22:00:00Z,academia melhor ainda É nós mano valeu,1779.24,5.84
2NSj63zM968,2024-10-17T22:00:00Z,irmão,1782.64,2.44
2NSj63zM968,2024-10-17T22:00:00Z,abraço cara eu não sou um apresentador,1785.12,4.25
2NSj63zM968,2024-10-17T22:00:00Z,de Live eu sou um,1788.279,3.12
2NSj63zM968,2024-10-17T22:00:00Z,[Risadas],1789.37,5.47
2NSj63zM968,2024-10-17T22:00:00Z,pai ai ai ai ai ai vamos lá vamos ligar,1791.399,7.201
2NSj63zM968,2024-10-17T22:00:00Z,mais vamos ligar mais,1794.84,3.76
2NSj63zM968,2024-10-17T22:00:00Z,Ó esse daqui esse daqui tem uma tem uma,1799.279,4.64
2NSj63zM968,2024-10-17T22:00:00Z,boa dúvida cara o cara faz,1801.64,5.159
2NSj63zM968,2024-10-17T22:00:00Z,medicina o pessoal que entra na academia,1803.919,4.76
2NSj63zM968,2024-10-17T22:00:00Z,pessoal qualificado isso que é legal,1806.799,4.281
2NSj63zM968,2024-10-17T22:00:00Z,ainda você vai ter ser uma rede de de,1808.679,5.561
2NSj63zM968,2024-10-17T22:00:00Z,pessoas legais para você,1811.08,5.52
2NSj63zM968,2024-10-17T22:00:00Z,compartilhar para trocar ideia e tudo,1814.24,5.319
2NSj63zM968,2024-10-17T22:00:00Z,mais e o bom é que assim Brasil inteiro,1816.6,4.559
2NSj63zM968,2024-10-17T22:00:00Z,tá ficando com meu número né vai ser,1819.559,3.041
2NSj63zM968,2024-10-17T22:00:00Z,muito legal,1821.159,8.801
2NSj63zM968,2024-10-17T22:00:00Z,is Mas tudo bem tudo bem ent aí meu,1822.6,7.36
2NSj63zM968,2024-10-17T22:00:00Z,vamos lá tem alguém aqui ó meu me liga,1830.039,5.48
2NSj63zM968,2024-10-17T22:00:00Z,me liga me liga vamos lá vamos ligar,1832.64,5.2
2NSj63zM968,2024-10-17T22:00:00Z,vamos ligar para todo,1835.519,8.64
2NSj63zM968,2024-10-17T22:00:00Z,mundo Alô Fala Renatão E aí mano quem,1837.84,9.559
2NSj63zM968,2024-10-17T22:00:00Z,é Sou Daniel sou daqui de C Rio de,1844.159,5.12
2NSj63zM968,2024-10-17T22:00:00Z,Janeiro E aí,1847.399,6.681
2NSj63zM968,2024-10-17T22:00:00Z,mané certinho certinho tu pô Tudo na paz,1849.279,8.12
2NSj63zM968,2024-10-17T22:00:00Z,dá o papo então eu tô PR para entrar na,1854.08,4.959
2NSj63zM968,2024-10-17T22:00:00Z,academia,1857.399,4.12
2NSj63zM968,2024-10-17T22:00:00Z,no caso eu já tava até Botando os dados,1859.039,5.88
2NSj63zM968,2024-10-17T22:00:00Z,do cartão só que o meu cão ele tem R 800,1861.519,6.76
2NSj63zM968,2024-10-17T22:00:00Z,limite e da academia de R 88 como é que,1864.919,5.161
2NSj63zM968,2024-10-17T22:00:00Z,eu faço,1868.279,5.36
2NSj63zM968,2024-10-17T22:00:00Z,então você botou o cupom,1870.08,6.319
2NSj63zM968,2024-10-17T22:00:00Z,Renato rato aí foi para,1873.639,6.681
2NSj63zM968,2024-10-17T22:00:00Z,808 entendi entendi então eu vou te,1876.399,6.28
2NSj63zM968,2024-10-17T22:00:00Z,mandar aí,1880.32,4.88
2NSj63zM968,2024-10-17T22:00:00Z,ó restar dúvida para você eu vou te,1882.679,4.681
2NSj63zM968,2024-10-17T22:00:00Z,mandar um link com esse valor aí que,1885.2,6.599
2NSj63zM968,2024-10-17T22:00:00Z,você pode pagar fechou correto Cadê você,1887.36,6.6
2NSj63zM968,2024-10-17T22:00:00Z,Posso fazer uma pergunta até duas mano,1891.799,6.801
2NSj63zM968,2024-10-17T22:00:00Z,desira uma só demais tá uma só e tem que,1893.96,9.0
2NSj63zM968,2024-10-17T22:00:00Z,começar com como ou não como Parará,1898.6,7.319
2NSj63zM968,2024-10-17T22:00:00Z,Parará então Renatão eu sou daqui do Rio,1902.96,5.319
2NSj63zM968,2024-10-17T22:00:00Z,de Janeiro e eu sei que o post cenário,1905.919,5.64
2NSj63zM968,2024-10-17T22:00:00Z,ele não conseguiu é lá na capital como,1908.279,5.041
2NSj63zM968,2024-10-17T22:00:00Z,Vereador como é que eu posso ajudar ele,1911.559,4.12
2NSj63zM968,2024-10-17T22:00:00Z,estando aqui em cab frio Pô irmão,1913.32,5.719
2NSj63zM968,2024-10-17T22:00:00Z,belíssima pergunta cara,1915.679,6.041
2NSj63zM968,2024-10-17T22:00:00Z,eu ainda não sei te dar essa resposta eu,1919.039,4.48
2NSj63zM968,2024-10-17T22:00:00Z,sei que o Ceno deve est vindo aí para,1921.72,5.0
2NSj63zM968,2024-10-17T22:00:00Z,São Paulo aí em breve,1923.519,6.441
2NSj63zM968,2024-10-17T22:00:00Z,e é isso cara vamos ver aí onde erramos,1926.72,4.36
2NSj63zM968,2024-10-17T22:00:00Z,que,1929.96,4.24
2NSj63zM968,2024-10-17T22:00:00Z,acertamos e partir pras próximas batal,1931.08,5.199
2NSj63zM968,2024-10-17T22:00:00Z,cara Acho que costenaro cara,1934.2,4.12
2NSj63zM968,2024-10-17T22:00:00Z,inteligentíssimo mano ainda vai fazer,1936.279,4.201
2NSj63zM968,2024-10-17T22:00:00Z,muita história no Rio de Janeiro mano,1938.32,4.28
2NSj63zM968,2024-10-17T22:00:00Z,tenha dúvida disso vocês,1940.48,6.12
2NSj63zM968,2024-10-17T22:00:00Z,vab região dosos pô Bora ainda mais,1942.6,6.079
2NSj63zM968,2024-10-17T22:00:00Z,tendo você aí na academia né pô certeza,1946.6,4.039
2NSj63zM968,2024-10-17T22:00:00Z,que vai ter mais gente daí também,1948.679,4.12
2NSj63zM968,2024-10-17T22:00:00Z,precisamos Com certeza tô à disposição a,1950.639,3.481
2NSj63zM968,2024-10-17T22:00:00Z,gente tem que mudar tudo estamos junto,1952.799,3.0
2NSj63zM968,2024-10-17T22:00:00Z,precisamos irmão valeu tamos junto entra,1954.12,6.559
2NSj63zM968,2024-10-17T22:00:00Z,aí na academia valeu jun é,1955.799,4.88
2NSj63zM968,2024-10-17T22:00:00Z,nós é nós pô pô vou pô o cara r$ 8 não,1962.08,8.24
2NSj63zM968,2024-10-17T22:00:00Z,vou não vou sacanagem sacanagem,1967.159,5.4
2NSj63zM968,2024-10-17T22:00:00Z,sacanagem,1970.32,4.959
2NSj63zM968,2024-10-17T22:00:00Z,sacanagem,1972.559,7.281
2NSj63zM968,2024-10-17T22:00:00Z,sacanagem vamos ver vamos ver quem mais,1975.279,4.561
2NSj63zM968,2024-10-17T22:00:00Z,Eh vamos lá osos Car tenho mais da,1982.84,6.439
2NSj63zM968,2024-10-17T22:00:00Z,verdade não tenho,1989.519,3.76
2NSj63zM968,2024-10-17T22:00:00Z,cartão não tem cartão pô o cara não tem,1997.08,11.12
2NSj63zM968,2024-10-17T22:00:00Z,cartão Ô gente como assim,2001.12,9.36
2NSj63zM968,2024-10-17T22:00:00Z,só tem o cartão de débito consigo mesmo,2008.2,6.4
2NSj63zM968,2024-10-17T22:00:00Z,assim Acho que sim eu acho que sim,2010.48,6.24
2NSj63zM968,2024-10-17T22:00:00Z,mano vamos vamos ver aqui vamos ligar,2014.6,4.52
2NSj63zM968,2024-10-17T22:00:00Z,para essa,2016.72,2.4
2NSj63zM968,2024-10-17T22:00:00Z,pessoa ó aliás pessoal que tá aí assista,2020.72,6.64
2NSj63zM968,2024-10-17T22:00:00Z,um vídeo que eu postei no meu YouTube,2024.2,6.599
2NSj63zM968,2024-10-17T22:00:00Z,postei o vídeo hoje falando aí de pós,2027.36,5.439
2NSj63zM968,2024-10-17T22:00:00Z,eleição E aí beleza com quem que eu tô,2030.799,5.921
2NSj63zM968,2024-10-17T22:00:00Z,falando Bele tudoem Qual seu nome,2032.799,8.921
2NSj63zM968,2024-10-17T22:00:00Z,mano E aí David Tô de boa mano é te,2036.72,6.559
2NSj63zM968,2024-10-17T22:00:00Z,mandei mensagem aí agora perguntando,2041.72,4.24
2NSj63zM968,2024-10-17T22:00:00Z,sobre esse negócio do cartão de débito,2043.279,4.4
2NSj63zM968,2024-10-17T22:00:00Z,como é que faz se quiser comprar pô tu,2045.96,3.8
2NSj63zM968,2024-10-17T22:00:00Z,tem cartão de débito mete lá pô no site,2047.679,4.281
2NSj63zM968,2024-10-17T22:00:00Z,pô tá com o cupom Renato e bora pode,2049.76,5.319
2NSj63zM968,2024-10-17T22:00:00Z,fazer a cobrança Normal normal,2051.96,6.119
2NSj63zM968,2024-10-17T22:00:00Z,normal Entendi beleza Tô tentando entrar,2055.079,5.0
2NSj63zM968,2024-10-17T22:00:00Z,aqui mas não sei acho que Ach tá meio,2058.079,3.84
2NSj63zM968,2024-10-17T22:00:00Z,sobrecarregado não sei mas vou entrar,2060.079,4.361
2NSj63zM968,2024-10-17T22:00:00Z,aqui de novo demorou me me avisa aí a,2061.919,5.0
2NSj63zM968,2024-10-17T22:00:00Z,hora que você conseguir fazer Beleza te,2064.44,7.199
2NSj63zM968,2024-10-17T22:00:00Z,vejo na valeu valeu abraço tamos,2066.919,4.72
2NSj63zM968,2024-10-17T22:00:00Z,junto eu só tenho,2073.72,4.399
2NSj63zM968,2024-10-17T22:00:00Z,débito vamos lá vamos lá vamos lá vamos,2085.119,4.76
2NSj63zM968,2024-10-17T22:00:00Z,lá,2093.24,4.43
2NSj63zM968,2024-10-17T22:00:00Z,ah gostei desse aqui cara,2095.48,9.119
2NSj63zM968,2024-10-17T22:00:00Z,[Risadas],2097.67,10.49
2NSj63zM968,2024-10-17T22:00:00Z,ai ai ai é um prefeito esse,2104.599,7.641
2NSj63zM968,2024-10-17T22:00:00Z,Renato E aí João Opa P tu falou para eu,2108.16,7.88
2NSj63zM968,2024-10-17T22:00:00Z,não te ligar eu liguei mano ô louco,2112.24,8.8
2NSj63zM968,2024-10-17T22:00:00Z,cara E aí beleza Opa tudo bem eu sou o,2116.04,8.559
2NSj63zM968,2024-10-17T22:00:00Z,João falo aqui Dois Córregos e um dos,2121.04,6.76
2NSj63zM968,2024-10-17T22:00:00Z,primeiro foi um dos primeiros,2124.599,6.24
2NSj63zM968,2024-10-17T22:00:00Z,entrar na academia mbl e vamos para cima,2127.8,5.96
2NSj63zM968,2024-10-17T22:00:00Z,14 aqui [ __ ] é nós [ __ ] é 14 Quantos,2130.839,7.24
2NSj63zM968,2024-10-17T22:00:00Z,anos você tem mano 24 anos tem uma voz,2133.76,7.44
2NSj63zM968,2024-10-17T22:00:00Z,meio jovem mas estamos junos que que,2138.079,6.681
2NSj63zM968,2024-10-17T22:00:00Z,você faz mano eu trabalho como ti tem,2141.2,7.36
2NSj63zM968,2024-10-17T22:00:00Z,uma empresa PJ aí que faz serviços para,2144.76,6.64
2NSj63zM968,2024-10-17T22:00:00Z,outras empresas e é isso [ __ ] da hora,2148.56,4.72
2NSj63zM968,2024-10-17T22:00:00Z,cara seja bem-vindo aí academia mano,2151.4,5.28
2NSj63zM968,2024-10-17T22:00:00Z,você vai vir no Congresso Com certeza Ô,2153.28,6.4
2NSj63zM968,2024-10-17T22:00:00Z,congresso mano é [ __ ] velho sério Você,2156.68,5.159
2NSj63zM968,2024-10-17T22:00:00Z,já foi em algum outro congresso do mbl,2159.68,4.48
2NSj63zM968,2024-10-17T22:00:00Z,não vai ser a primeira vez mano eu te te,2161.839,4.321
2NSj63zM968,2024-10-17T22:00:00Z,garanto mano te garanto não vai se,2164.16,4.8
2NSj63zM968,2024-10-17T22:00:00Z,arrepender é isso muito obrigado Tamos,2166.16,5.76
2NSj63zM968,2024-10-17T22:00:00Z,junto irmão valeu,2168.96,2.96
2NSj63zM968,2024-10-17T22:00:00Z,abraço assim a os pessoal de vendas,2173.68,5.48
2NSj63zM968,2024-10-17T22:00:00Z,mandando mensagem assim falando que,2176.96,5.08
2NSj63zM968,2024-10-17T22:00:00Z,estamos assim já já vai ter últimas,2179.16,7.4
2NSj63zM968,2024-10-17T22:00:00Z,vagas cara porque do jeito que tá ó,2182.04,6.64
2NSj63zM968,2024-10-17T22:00:00Z,Lucas Soeiro tem F Car tem uma dúvida e,2186.56,6.24
2NSj63zM968,2024-10-17T22:00:00Z,ele tem um DDD 91 como é um DDD alto DDD,2188.68,6.159
2NSj63zM968,2024-10-17T22:00:00Z,alto eu vou,2192.8,6.2
2NSj63zM968,2024-10-17T22:00:00Z,ligar E aí Lucas,2194.839,4.161
2NSj63zM968,2024-10-17T22:00:00Z,beleza beleza e aí mano tá ao vivo aqui,2199.16,4.199
2NSj63zM968,2024-10-17T22:00:00Z,hein,2202.56,6.08
2NSj63zM968,2024-10-17T22:00:00Z,mano Opa É Então fala dúvida aí eu eu,2203.359,9.24
2NSj63zM968,2024-10-17T22:00:00Z,tenho uma dúvida Eu já entrei né no aí,2208.64,6.6
2NSj63zM968,2024-10-17T22:00:00Z,na academia [ __ ] bem-vindo,2212.599,6.841
2NSj63zM968,2024-10-17T22:00:00Z,e obrigado é então só que infelizmente,2215.24,6.68
2NSj63zM968,2024-10-17T22:00:00Z,por mais que eu queira né eu não vou,2219.44,7.0
